price,sqft_living,bedrooms,bathrooms,floors
792000,3100,4,2.75,2
435000,3380,3,2.5,2
313100,2660,4,2.5,1
575000,1700,3,2.25,1.5
510000,1840,4,2.5,1
299950,890,2,1,1
1028000,2800,3,3,1
364000,2010,4,1.75,1
335000,1380,3,1,1
219950,1210,3,1,1
215000,1280,3,2,1
640000,4090,4,2.5,2
535000,1580,3,1,1
253000,1910,4,2,1
650000,1740,2,2.5,2
672000,1130,3,2.25,1.5
606000,1970,3,1.75,1
292000,1780,3,2.25,1
289950,1670,3,2,1
257500,1360,4,1.5,1
380000,1840,3,2.5,1
360000,1255,3,1.75,3
269500,1840,3,1.75,1
449000,2960,4,2.5,2
375000,1430,4,1.5,1.5
2200000,5990,5,4.75,2
810000,3480,4,2.5,2
994000,4260,5,3.25,2
275000,1820,5,2.25,1
300000,1290,2,1,2
380000,2130,5,2.5,2
200000,1170,3,2,1
635000,1730,3,3.5,3
280000,880,2,1,1
574000,2380,3,2.5,2
1050000,1330,4,1,1
545000,1780,3,2.25,2
271950,1220,3,1.5,1
630000,2490,5,1.75,1
400000,1180,2,1,1
334000,2310,4,2.5,2
332500,1440,4,2,2
525000,1620,2,1.5,2
408000,2620,3,2.5,2
846450,3710,4,2.5,2
411100,1040,3,1.5,1
409124,3320,5,3.25,2
335950,800,2,1.5,1
480000,2040,5,2.5,1
280000,1960,2,1.75,1
668000,2670,4,2.5,2
750000,2930,4,2.5,2
394475,830,2,1,1
848000,2290,5,1.75,2
675000,2510,3,1.5,2.5
175000,1280,3,1,1
560000,1810,4,1.5,1
538888,2080,5,2.75,2
359000,1680,4,1.75,2
300000,1660,3,2.25,2
273000,1650,3,2.5,2
670000,1420,3,2.5,2
530000,2240,4,2.25,1
625000,1230,3,1.5,1
248000,1260,3,1,1
533000,2060,3,2.5,2
549950,3090,4,3.5,1
485000,3220,4,1.75,1
353500,2020,3,2.5,2
435000,1910,2,1.75,1
241000,1150,3,1,1
885000,2730,4,2.75,1.5
799200,2890,6,3,2.5
760000,2280,3,2.5,1
270000,1040,2,1,1
675000,2440,4,1.75,1
499000,1720,3,2.5,1
1202500,3430,3,2.5,1.5
320000,2570,4,2.5,2
890000,4360,4,3.25,1
275000,2060,4,2.75,1
490000,3020,4,2.5,2
550000,2340,3,2.5,1.5
390000,2400,5,2,1
277000,1610,3,2.25,1
236000,1090,3,1.75,1
265953,1470,3,1.75,1
545000,1670,3,2.25,1
535000,1850,3,2.5,2
1450000,3940,3,2.75,1
490000,2330,4,3,2
319950,2020,4,2.5,1.5
625000,1300,3,1.5,1
248000,1180,3,1,1
475000,1320,3,1.75,1
410000,2520,6,2.75,1
670000,1680,3,2.5,3
430000,2000,3,2.5,2
313000,1180,2,1,1
950000,3330,3,3.25,2.5
751750,1880,2,2,1.5
760000,2990,4,2.5,2
310650,1510,3,1.75,1
367500,3110,4,3,2
580000,2150,4,2.5,2
580000,1900,3,2.25,1.5
665000,2720,4,2.5,2
239950,1560,3,2.25,2
470000,1990,4,2.5,2
733000,1740,3,1.75,1
250000,2130,4,2,1
402000,1510,4,1.75,1
295000,2100,5,3.5,2
355000,2344,5,2.5,1
289000,1970,3,1.5,1
376000,1470,3,2.25,2
212700,940,2,1,1
325000,1780,3,1.75,1
415000,2230,4,2.5,2
935000,3570,3,2.5,1
372000,1920,3,2.5,2
240000,1290,3,1.5,1
334950,1880,3,1.75,1
426500,2960,4,2.5,2
430000,1840,2,1.75,1
400000,1890,3,1.5,1
455850,1820,3,2.25,1
1965221,4370,4,3.5,2
400000,1530,3,1.75,1
397500,1030,3,1,1
755000,2000,3,2.5,3
287000,1730,5,1.5,1
480000,3620,4,2.5,2
490000,2040,3,2.5,2
365000,2640,3,2.5,2
260000,1600,3,2.5,2
505000,1480,4,1,1.5
260000,700,2,1,1
430000,700,2,1,1
905000,3520,4,2.5,2
440000,1650,3,2,2
439500,1360,4,1,1.5
270000,1350,3,2,1
306500,1970,3,2.5,2
380000,1470,3,2,2
215000,1610,4,1.75,1
299900,810,2,1,1
1450000,2820,4,3.5,2
239950,1900,3,1,1.5
494000,1830,4,2.5,1
317500,1730,4,1.5,1
670000,2110,4,2.5,2
650000,3060,3,2.5,2
852000,2620,4,2.5,2
250000,1088,2,1.5,2
264950,1400,3,1.5,1
582500,1540,2,2,1
384000,1540,3,2.5,2
817000,2310,3,1.5,1.5
320000,1730,4,1.75,1
445800,2070,4,2.25,1
263300,900,2,1,1
215000,860,3,1,1
842500,2980,5,4,1.5
850000,2980,5,4,1.5
386000,2740,5,2.5,2
251100,1790,4,2.5,2
435000,1750,3,1.75,1
870000,3610,4,4,2
800000,1430,6,1,2
555000,1570,3,1.75,1
280000,2280,2,1,2
356000,940,3,1,1
675000,2920,4,2.5,2
605000,2260,4,2.25,2
690500,2000,5,2,1.5
437000,1440,2,1.75,1
850000,2310,5,2,1.5
350000,2300,4,2.25,1.5
480000,1490,2,2.25,1.5
379500,1830,3,2.25,2
600000,4440,5,4.5,2
1436000,4970,4,3.5,2
303000,1000,2,1.5,2
800000,4940,4,2.5,1
549000,1980,2,2,1.5
324950,1560,3,2.5,1
170000,870,2,1,1
178000,840,3,1,1
144000,1250,3,1,1
1580000,3120,4,2.75,1
258000,750,2,1,1
345000,710,3,1.75,1
470000,2290,3,1.75,1
2903000,3750,5,2.5,2
350000,980,3,1.5,1
225500,1590,2,1.75,1
473000,940,2,1,1
279000,1750,3,1.75,1
470000,1460,3,1,1
565000,1540,3,1.75,1
695000,2560,3,2,1
315000,1660,3,1.75,1
529000,1880,3,2.5,2
750000,3500,5,3.75,1.5
481500,1840,3,2.25,2
211000,1060,3,2,1
455000,1790,3,2.25,1
238950,810,2,1,1
722500,2600,4,3.5,2
795000,3230,4,2.5,1
327500,2240,4,2.25,2
585000,3400,4,3,2
775000,3140,4,2,1
645000,2780,4,2.5,2
445000,2320,4,2.75,1
257950,1370,3,1.75,1
375000,2230,5,1.75,1
245000,1610,3,2.5,2
725000,3410,3,2.5,2
702000,2810,4,2.5,2
330000,1850,3,1.75,2
940000,1790,3,1.5,1.5
354500,1150,3,1,1.5
279950,2420,4,2.75,1.5
284000,1580,3,2.25,1
480000,1760,5,2,1
647500,1760,5,2,1
625000,2750,3,2.5,2
152000,920,3,1,1
322000,960,3,1,1
445000,1120,3,1.75,1
595000,1560,3,1,1.5
165000,1380,3,1,1
278500,1940,4,2.5,2
517500,1810,3,1.75,1
343566,1100,2,1,1
286285,1980,4,2.25,1
474905,1340,4,1.5,1
550000,1680,3,1.75,1
286000,2060,4,2.5,2
900000,2620,3,3.25,1
449950,1610,3,2.25,2
259000,1490,4,1.5,2
340000,1900,3,2.25,1
785000,3440,4,2.5,2
490000,1840,2,1,1.5
344950,2330,4,2,1
950000,2250,3,2,2
810000,2000,4,1.75,1
998160,3010,2,2.5,1
377000,1680,3,1.75,1
595000,1530,3,2,1
313300,970,2,1,1
360000,1550,5,1.75,1.5
188000,1660,3,1.75,1
755000,3680,3,2.5,1.5
1289000,3210,5,3.5,2
455000,1480,3,1,2.5
817500,3600,5,3.5,2
550000,1700,3,2.25,3
260000,1680,3,1.75,1
320000,1550,3,2,1.5
1153000,3780,3,3.25,1
362000,2360,4,2.5,1
503500,1810,3,2.5,2
653000,2290,3,2.5,2
760000,3370,4,2.75,2
775000,2090,4,1.75,1
1339000,2130,4,3.75,1.5
417500,2060,5,1.75,1
525000,1560,3,1.5,1
217000,730,2,1,1
525000,2910,4,2.75,1
442500,2490,4,2.25,1
525000,1710,4,1.75,1
425500,1520,4,1.75,1
710000,2930,3,2.75,2
545000,3160,4,3,1
410000,2910,5,2.75,1.5
245000,1700,3,2.25,1
194900,810,2,1,1
284000,2000,4,2.5,2
280000,1894,2,1.75,1.5
280000,2080,3,1.75,1
360000,1730,4,2,1
405000,720,2,1,1
865000,3560,4,2.5,2
483300,1210,4,2,1
355000,2130,4,2.5,2
274950,1570,3,2.25,1
1925000,3950,3,4.5,2
755000,3450,3,3.25,2
1940000,7220,4,5.75,2
309212,1150,3,1.75,1
219950,1500,3,2.25,1
690000,1300,3,2.5,1.5
250800,1290,3,1.75,1
557500,2510,3,2,1
941000,2320,4,1.75,1.5
3650000,5480,6,4.75,1.5
305000,2030,4,2.75,1
815000,2060,4,1.5,1
1015000,2920,3,2.5,1
1240000,3330,4,3,1.5
535000,2110,3,2.5,2
775000,1175,3,1,1
255000,1590,3,2,1
327000,1070,2,1,1
560000,2720,4,2,2
1339000,2980,4,3.5,2
199500,1160,3,1.75,1
760000,3580,4,2.5,2
439000,3020,3,2.25,3
527000,2380,4,2.25,1
199950,2270,3,2.75,1.5
254000,1660,3,2.25,2
393000,830,2,1,1
585000,2480,5,2.25,1
450000,1900,2,2,1
565000,1670,2,1.75,1
330000,2000,5,2.25,1
870000,2320,3,2,1.5
585000,1860,4,2.5,1
500000,2110,3,2.5,2
225000,1400,3,2,1
295000,1400,3,2,1
775000,2850,3,2.75,1
280000,1370,3,1,1
539000,2170,3,2.5,1.5
567500,2570,3,1.75,1
442500,1970,4,2.25,1
598200,2980,5,3.75,3
610000,2300,4,2.5,2
544900,1990,3,2.5,2
557500,2390,4,2.5,2
532500,2160,3,2.5,1
1350000,3300,4,3.25,2
750000,1840,3,2,1
530000,2030,3,2.5,2
346100,1400,3,2.5,2
260000,2320,4,2.25,2
365000,1410,3,1.75,1
615000,1860,3,2,1
318400,1820,4,2.5,2
498500,1910,4,2.5,2
450000,1540,3,1.75,1
200000,1430,3,2,1
234000,1010,3,1,1
121800,940,2,1,1
805000,2600,3,2.75,1.5
410000,2060,4,2.25,1
475000,1920,3,2.5,2
1337500,2900,4,2.5,2
269000,1020,1,1,1
573000,2150,4,2.25,2
330000,1660,3,2.5,2
252750,1230,4,1,1.5
745000,2170,2,2.5,1
280000,1280,3,2,1
535000,2240,4,2.5,1
580000,1780,4,1.5,1
301000,1840,3,1.75,1
600000,1740,4,1.75,1
538900,3040,5,3,2
366000,2370,3,2.5,2
303000,2100,4,2.5,2
432000,1470,3,2.25,2
300000,1300,2,1.5,1
908800,3420,3,3,2
500000,1190,3,1.5,1
254000,2080,5,2,1
470000,2180,5,1.5,1.5
480000,1460,3,2,1
536000,1530,3,1.75,1
1349000,4740,4,3.5,2
550000,1980,3,2.25,1
260000,1710,3,1.75,1
284900,1160,2,1.5,2
740000,2200,3,2.5,2
425000,1170,2,1,1
230000,1120,3,1,1
675000,1710,3,1.5,2
267500,1650,3,1.75,1
814000,2840,4,2.5,1
1250000,3310,4,3,1.5
460000,1860,3,2,1
445000,2250,3,2.5,2
715000,2890,3,2.5,2
425000,2120,3,1.75,1
370000,2130,4,2.5,2
302000,1170,2,1.75,1
453000,2120,4,1.75,1
290000,1280,3,1.75,1
1035000,3170,4,2.5,2
925000,2260,4,2.25,1
600000,2930,3,1.75,1
354000,1060,3,1.5,1
204950,1740,4,1.75,1
675000,2990,4,2.5,2
995000,3530,4,3.25,2
800000,2960,5,2,1
472500,1650,3,2.5,2
549950,2720,4,2.5,1
575575,1516,3,1.75,1
545000,4386,4,3.25,1
340000,2580,3,2.25,1
225000,960,3,1,1
299950,1460,2,1.75,1
829900,3840,4,3.5,2
340000,2090,4,2.5,2
515000,2470,4,2.25,1
601000,2090,4,2.5,2
470000,2070,3,2.5,2
371500,1650,3,1,1
550000,1880,3,1.75,1
242550,2060,4,2.5,2
367500,1410,3,1.5,1
359000,2770,4,3.5,2
204900,1390,3,2,1
850000,5440,4,2.75,1
187000,1280,3,1.5,2
326000,1720,3,2.75,1
340000,1720,3,2.75,1
330000,3040,6,2.25,1
782000,3780,4,3.5,2
612000,2670,4,2.5,2
400000,1350,3,2,1
941500,3490,5,3.5,2
313000,870,2,1.5,2
735000,2410,4,2.25,1.5
471000,1640,3,1.75,1
350000,1540,3,1,1
530000,2370,4,2.5,1
415000,1830,4,3,2
639500,2330,4,2.25,2
580379,2240,4,2.75,1.5
378000,1700,2,2.5,2
265000,1750,3,2.25,1
212000,1100,3,1.75,1
400000,2320,4,3,2
750000,2540,4,2.5,2
384900,3090,5,2.5,1
176000,770,2,1,1
350000,2370,3,2.75,2
168000,1200,3,1,1
358000,2200,4,2,1
580000,2660,3,2.75,1
442500,1600,3,1.75,1
515000,1330,2,2.5,3
554000,3440,5,2.5,1
659000,2510,3,2.5,2
414999,2150,4,2.5,1
275000,1180,3,1.5,1
193000,680,2,1,1
525000,2840,4,2.5,2
424000,1820,3,2.5,2
455000,1070,2,1,1
463000,1250,2,1,2
1100000,2190,4,2.5,1
523000,3000,3,1.75,2
615000,2270,4,1.75,1
1515000,4500,4,4,2
870000,3400,5,4,2
710000,2830,3,2.5,2
215000,960,3,1,1
590000,1530,2,1,1
323000,2500,5,2.5,1
279000,1560,4,2,1.5
535100,2070,3,2.25,1
830000,2710,5,2.25,1
815000,3150,4,2.5,2
535900,1880,3,2.25,1
230000,1250,3,1,1
325500,2290,4,1.75,1
359000,1990,3,2.25,2
505000,2100,3,2.5,2
253905,940,3,1,1
369950,1640,3,1.75,1
350000,1860,3,2.25,2
650000,2100,4,2.25,3
295000,1500,3,1.75,1
620000,1680,3,1.75,1
1998000,3900,2,2.5,2
246000,1400,3,1,1
430000,2600,3,2.75,1
509990,1440,3,2,2
490000,1870,4,1.75,1
385000,2960,4,2.75,1
769000,2440,4,2.5,2
185000,1122,2,1,1
303500,1060,3,1.5,1
468000,2150,4,2.5,1
449950,3100,4,2.5,2
235000,880,2,1.5,2
520000,2490,4,2.5,2
203000,1080,2,1,1
657000,2530,5,2.5,1
275000,1200,3,1,1
540000,2850,4,2.25,2
455000,2950,4,2.5,2
458500,1160,2,1.75,1
549900,3420,4,3.5,2
750000,2240,3,1.75,2
235000,1450,4,1.75,1.5
286000,1820,4,2.5,2
2650000,4700,4,3.5,2
602000,2430,4,1.75,1
640000,1960,3,1.5,1.5
267000,1440,3,1.75,1
712000,2730,4,2.5,2
244500,910,2,1,1
301000,910,2,1,1
990000,2430,4,2.5,2
739999,3350,4,2.75,2
480000,2320,4,1.75,1
305000,1260,3,2.5,3
703300,1980,3,2,1.5
265000,1580,4,1.5,2
600000,2710,4,2.5,2
253000,1400,3,1,1
617950,2410,4,2.5,2
385000,1790,4,3.25,2
319000,1640,3,2,1
696000,1670,3,2.5,1
345000,970,2,1,1
380000,1610,3,2.5,3
647500,2060,4,1.75,1
725000,3570,3,2.5,2
269950,1400,3,1.75,1
875000,3470,4,2.5,2
299950,1210,3,1,1
1875000,3930,4,3.25,2
430000,990,2,1,1
495000,2200,5,2.5,2
275000,1510,3,1.5,1
333000,1620,3,1,1
247000,1580,3,2.25,2
204555,1260,3,1.75,1.5
432000,2190,3,2,1
175000,1230,3,1.75,1
556300,2030,4,2.5,1
286000,780,2,1,1
320000,1110,2,1.5,3
815000,2790,3,2.5,2
385000,1660,4,1.75,1
1039000,3410,4,1,2
350000,2390,4,2.25,2
277000,1850,4,2.5,2
415000,2500,6,2,1
295000,1000,3,1,1
969000,2450,4,2,2
339888,1440,4,1.75,1
269950,1660,3,2.25,2
1185000,2510,3,2.5,2
780000,3090,4,2.5,2
198000,860,3,1,1
350000,1220,2,1,1
350000,1010,3,1,1
319000,2390,4,2.25,2
311000,3340,4,2.25,2
394000,3620,5,3.25,2
1335000,4200,5,2.25,2.5
2700000,3831,5,2.75,2
396000,1980,3,1,1
809000,1790,4,1.75,1
480000,1580,3,2,1
535000,2460,6,1.75,1
425000,2110,5,2.75,2
408000,1470,3,2.5,3
1255000,3510,4,2.5,2
310000,520,1,0.75,1
292000,1950,3,2.5,2
217000,770,2,1,1
398500,2250,4,2.5,2
2250000,4040,3,3,1.5
700000,2360,4,1.75,1
585000,2330,4,2.5,2
399950,1720,3,1,1
235000,1900,3,1.75,1
212000,1040,3,1,1
310000,2070,3,2,1
539000,2070,3,2,1
390000,1550,3,3,2
560000,2020,3,2.5,1
800000,3320,5,2.5,2
1900000,4130,4,3.25,2
472000,2030,5,2,1
502550,1770,3,1.75,1
830000,3330,4,3.25,2
224950,2260,4,2.5,1
375000,1950,3,2.5,2
645000,2930,3,2.5,1.5
599000,1960,3,2.75,1.5
515000,2980,4,2.5,2
135000,780,2,1,1
485000,1650,3,2.5,2
890000,4030,3,3.25,2
215000,1010,3,1,1
299500,1190,3,1,1
800000,1050,2,1,1
275000,1560,3,2.5,2
256400,1490,3,1.5,1
310000,770,2,1,1
385000,620,1,1,1
203000,1200,3,1.5,1
285000,2120,4,2,1
473975,2330,3,2.5,2
320000,2000,3,1.75,1
599000,2820,5,2.75,1
580000,2040,3,2,1
269500,1700,4,2.25,2
274000,820,2,1,1
347000,1315,2,1.75,2
270000,1390,3,1.75,1
1430000,1890,3,2,1
220000,1460,3,1.75,1
243000,1480,3,1,1
457500,1840,3,1.75,1
340000,1880,2,1.75,1
657500,1910,4,1.5,1.5
332500,2220,4,2.5,2
340000,1410,3,2,1
350000,3380,4,3,1
428000,1950,4,2.5,1
515055,2400,4,2.5,2
450000,1560,3,1.75,1
190000,1040,3,1,1
1000000,3090,4,2.75,3
299000,1850,3,2.5,2
508000,1200,2,1,2
294000,2190,4,2.25,2
320000,1380,2,1,1
641000,3710,5,2.75,2
675000,2320,3,2.5,1
255000,1110,3,1.5,1
286651,1830,3,2.5,2
607500,2460,4,2.5,1
765000,1270,3,1,1
334950,1700,4,1.75,1
426000,1130,3,1,1
775000,1640,3,1.75,1.5
343000,1040,2,1.5,1
470101,2320,4,2.5,2
195000,1200,3,1.5,1
772500,1720,4,1,1.5
450000,2330,3,1.5,1
1437500,4410,4,3.75,3
525000,1650,4,1.75,1
280000,1370,3,1.5,2
270000,1770,3,2.5,1
406100,1410,3,2.25,3
332544,1710,2,1.75,1
110000,790,2,1,1
685000,2770,6,2.25,1.5
461000,1260,4,1,1.5
615000,2300,3,2.25,1
550000,1070,2,1,1
1060000,3850,4,3.5,2
685000,2320,3,2.5,2
1555000,2870,5,2.5,2
312000,1830,4,2.5,2
507500,1990,3,1.75,1
217000,1110,3,1,1
439000,1830,3,2.25,1
620000,3600,6,3.5,2
915000,3210,4,2.5,2
425000,1490,4,2,1
435000,990,2,1,1
305000,1646,3,2.25,2
276000,720,2,1,1
327500,2310,3,2.25,2
810000,2670,3,2.5,2
715000,3060,3,3.25,2
272000,1380,3,1.5,1
266000,700,2,1,1
543000,1710,3,1.5,2
400000,1450,3,2.5,1
509500,2060,5,2.25,1
495000,2380,3,3.5,2
424950,2760,4,2.5,2
230000,940,3,1,1
235000,1760,4,1.5,1.5
763000,1360,3,2,1
350000,2010,3,1.75,2
900000,2160,3,1.5,2
250000,930,3,1,1
225000,1020,3,2.5,2
255000,1360,2,2,1
161700,1720,4,1.75,1
336000,1790,3,3,1
410500,1150,3,1,1
502700,2710,4,3.5,2
505000,2400,3,2.5,1
250000,1660,3,1,1.5
570000,1660,3,1,1.5
349900,2290,4,2.5,2
465000,2870,3,2.5,2
625000,4240,4,3.25,2
655000,1800,3,1.75,1
469000,2960,4,1.75,1
355000,1980,3,2.25,1
596000,1730,3,2.5,2
790000,3020,4,2.5,2
885000,4470,4,2.25,2
1030000,2830,4,3.25,2
710000,2120,4,1.75,1
428040,2150,3,2.5,2
1370000,3510,5,2.25,1
546000,970,2,1,1
540000,1360,4,1,1.5
435000,1470,3,2.5,1
540000,3040,4,2.25,1
284000,860,2,1,1
208000,820,2,1,1
315000,1900,3,1.75,1
417500,1330,2,1,1
345000,1240,3,1.75,1
375000,1330,3,2.5,3
389800,1880,3,1.75,1
475000,1890,3,1.75,1
569000,2250,4,2.25,2
985000,4650,5,4.25,2
532000,1830,3,2.5,2
280000,720,2,1,1
435000,1960,4,2,1
223000,1220,3,1,1
390000,1800,2,1,1
315000,1340,3,1.75,1
612000,1740,3,3,1
591000,1680,3,1.75,1
800000,3220,4,2.25,2
225000,1610,3,2,1
589900,3160,2,3,2
565000,2520,4,2.5,1
650000,2120,3,1.5,1
499000,2090,3,2.5,2
280000,1330,3,1,1.5
649950,2420,3,2.5,1
420000,1510,3,1.75,1
319990,2120,4,2.5,2
265000,1850,3,2,1
482000,2300,3,1.75,1
452000,2600,3,2.25,1
1488000,5180,4,4.25,2
375000,1810,2,1,1.5
588000,2190,5,3,2
635000,2500,4,2.5,2
280500,1890,4,2.5,2
210500,2040,2,1.75,1
196500,1310,3,2,1
1395000,4010,5,3.5,2
475000,1780,3,1.75,1
550000,1980,3,2.5,2
1580000,3690,3,3.25,2
240000,1540,3,1.75,1
272000,1130,3,1,1.5
408506,2480,3,2.75,1.5
640000,2580,3,2.5,2
316000,2010,4,2.5,2
299000,2320,4,2,1
447500,1180,2,2.25,2
736500,3180,4,2.5,2
665000,2970,4,2,2
707000,3050,5,2.5,1
215000,1630,4,1.75,1
275000,1620,3,2.25,2
648000,2170,4,2.25,2
415000,2150,4,2.5,2
690000,1770,3,2,3
320000,2110,4,2.75,1
750000,1590,3,1.75,1
355000,1370,3,2.25,3
246000,1390,3,1.75,1
1155000,1640,3,1.75,1
744000,2670,3,2.5,2
1210000,5400,3,3.75,2
217000,1690,3,2,1
583000,2600,3,2.5,2
515000,1400,2,1.5,1
594000,2140,4,1.75,1
303100,1640,3,1.5,1
430000,1720,3,1.75,1
708000,3060,5,3.25,2
221000,1150,3,1,1
325000,2000,3,2.5,2
1295648,4810,0,0,2
385000,1560,3,1.75,1
359500,2070,3,2.5,2
433000,1920,3,2,1
525000,1000,2,1,1
356200,1690,3,2,1
595000,3090,4,2,1
560000,1790,4,1.5,1
2175000,4750,4,3,1.5
513000,2090,4,2,1
365000,680,2,1,1
368000,2100,4,1.75,1
870000,2840,4,2.75,1.5
225000,1470,3,2.25,1
1387000,4490,4,4.5,2
177000,1150,3,1.75,1
465000,1460,3,1.5,1
750000,3150,4,2.75,1
149000,1090,3,1,1
605000,2670,3,2.5,2
725000,2110,3,2,1.5
413900,1770,4,2.25,2
199950,1510,3,1.5,1
400000,530,1,1,1
870000,2420,3,1.5,2
292000,2490,5,2.5,1
225000,990,3,1,1
466750,1730,4,2,2
330000,1440,2,1.5,1
770000,3260,7,2.25,2
802500,1950,4,2.25,1
378800,2740,5,2.5,2
795000,2940,3,2.75,2
460000,1200,3,2,1
567000,2070,3,2.5,2
209950,1570,3,1.75,1
415000,1050,2,1,1
424500,1830,4,1.5,1
261000,970,2,1,1
365000,2200,3,2.5,2
631000,1930,4,2,1.5
3800000,7050,5,5.5,1
584000,1790,3,2.5,2
310000,1560,3,1.75,1
717000,2780,4,2.5,2
667000,1720,3,1.5,2
190000,1640,3,1,1
430000,1730,3,2,1
213000,740,2,1,1
475000,2280,3,2.5,1
649000,2090,2,2.75,2
715000,2550,3,2.5,2
845000,3350,4,3.5,1
390000,2770,3,2.5,1
390000,2860,4,3,1
328000,1990,4,1.75,1
239999,1740,3,2.75,1
225000,1460,3,2,1
920000,3670,3,1.75,1
940000,3270,4,2.75,2
465000,1210,3,1,1
241000,1770,3,2,1
307550,1980,4,2.5,2
490000,2650,4,2.5,1
647000,3040,4,2.5,2
780000,3640,4,2.75,1.5
517500,1810,3,2.5,2
295000,1380,3,2,1
560000,1810,4,1.5,2
319450,2250,5,2,1.5
1500000,3860,4,3.25,2
340000,2380,4,3,1
249950,1370,3,1,1
499950,1830,3,1,1.5
1038000,1440,4,1.75,1
750000,2510,4,2.5,1
875000,3230,4,2.5,2
678000,1670,3,1.75,1
360000,780,2,1,1
354900,1720,3,1,1
632000,2260,5,2.5,1
350000,1480,3,1.75,1
990000,2550,3,4,2
1650000,3920,4,3.25,3
481000,2286,4,2.5,2
485000,1500,3,2.5,1
477000,1740,3,2.5,2
560000,2880,5,2.5,1
600000,2600,6,3,1
622500,3320,5,2.75,2
410000,1660,2,2.25,2
318200,1990,3,2.5,2
289000,1680,3,2,1
263000,1570,3,1.75,2
240000,1150,3,1,1
281500,1270,3,1,1
587206,1890,3,3.5,2
482000,1350,2,2.25,2
485000,1650,3,1.75,1
309000,1450,3,2.5,2
221000,1640,3,2.25,1
700000,2030,3,2.5,2
411500,2420,5,3,1
285000,2770,4,3.5,2
395000,1980,4,3,1
237950,1460,2,1.75,1
680000,1610,3,2.5,1
199950,1010,2,1,1
765000,2760,4,3.5,2
515000,1060,2,1,1
470000,1510,3,1.5,1
330000,880,2,1,1
284000,2150,3,2.5,1
295000,1660,3,2.5,1
555000,2160,4,2.5,1
350000,1370,3,1,1.5
240000,1460,3,2.25,1
419900,1450,3,1.5,1
528000,1560,3,2,1
481000,2480,4,2.5,1
304700,740,2,1,1
715000,2927,4,2.5,2
738950,2260,4,2.75,1
215000,1240,3,1.5,1
300000,2040,6,2,1
346000,1270,3,1.75,1
473000,4370,4,3.5,2
500000,1700,3,1.75,1
750000,1300,2,1.5,1
519900,1820,4,2,1
378500,880,2,1,1
314500,1870,3,1.75,1
499950,1350,3,1.5,1
1735000,4870,5,3.5,2.5
630000,2460,3,2.5,2
360000,1720,4,1.5,1
460000,2730,2,1.5,1
361000,1100,3,1,1.5
713400,1810,3,2.25,1
445000,930,2,1,1
305000,1590,4,1.5,1
1430000,2710,3,2.75,1.5
222000,1460,3,1,1
510000,3400,5,3.25,2
500000,2920,5,3,2
605000,910,2,1,1
393000,1320,3,2,2
725000,2490,4,2.5,2
320000,2220,3,1.75,1
210000,1130,4,1.5,1
419900,2750,4,2.5,2
410000,2240,4,2.5,2
721000,2680,3,2.25,1
605000,1270,2,2,1.5
738000,1520,3,1.75,1.5
725000,2480,6,3,2
255000,960,2,1,1
303000,1340,3,2.25,3
394950,1090,3,2.5,1
530000,2240,4,3,2
475000,3740,4,2.5,1
250000,1800,4,2.5,2
180000,780,3,1,1
443500,1330,2,1,1
390000,1900,4,2,1
430000,1570,4,1.75,1
460000,3100,5,4.5,2
660000,2740,3,3.5,2
515000,1570,3,1.75,1
482500,1330,3,2,1
305000,1140,2,1.5,2
835000,1550,4,2.75,1.5
237000,1290,3,2,1
445000,1510,2,1.5,2
710000,2720,4,2.5,1
180000,840,3,1,1
280017,1850,3,2.5,2
436500,2290,4,2.5,2
1255000,3200,4,2.5,2
420000,1800,3,2.25,1
205000,860,3,1,1
570000,1980,3,1.5,1
565000,2140,4,1.75,1
287000,2410,2,2.5,1
260000,1650,4,1.75,1
470000,1650,4,1.75,1
700000,2410,3,2.5,2
249000,1520,3,1.75,1
568000,2050,3,1.75,1
500000,1720,4,1,1.5
358000,2390,5,2.5,1
225000,1680,3,2.5,2
275500,1060,3,1,1
495000,1860,3,2.5,2
758800,1750,5,2.25,1
280000,1480,3,1.75,1
380500,1900,3,2.5,2
3200000,6210,7,4.5,2.5
260000,1440,3,1.75,1
630000,1910,4,2.5,3
875000,2010,3,2,1
457500,960,3,1,1.5
900000,1240,2,1,1
235000,870,2,2,1
410000,1400,3,2,2
355000,1850,3,3,1
1300000,4270,4,4,2
467500,2260,3,1.75,1
500000,2690,4,4.5,1.5
995000,2780,4,3.5,2
277000,1140,3,1,1
630000,2900,4,2.25,2
628000,2830,5,2.75,1
655000,2560,5,2.5,2
170000,1240,2,1,1
352500,2100,4,2.5,1
615000,3120,4,2.75,2
165000,970,3,1,1
243500,2300,4,2.5,2
304000,950,2,1.5,2
369000,2110,3,1.5,1
779950,2990,4,2.75,2
605000,2940,4,2.25,1
292500,1860,4,2.5,2
500007,1820,2,1.75,1
449999,1950,4,2.5,2
355000,1890,4,2.5,2
258000,2710,4,3,1
380000,2150,4,2.25,1
650000,3720,4,3,1
456500,2580,4,2.5,2
259950,1540,4,2,1.5
123000,1050,2,1,1.5
520000,1210,3,2.25,3
506000,2040,4,2.25,1
425000,980,3,1,1.5
438000,1990,5,2.5,2
1490000,2420,4,2.5,1
375000,1240,4,2,1
337500,1530,3,2.25,1
300000,2080,4,2.25,1
627000,3570,5,3.25,2
1400000,4230,5,4.25,2
